fdc_id,nutrient_id,amount
1105999,1003,17.86
1105999,1162,0
1105999,1093,304
1106000,1258,2.68
1106000,1253,62
1106000,1089,0.64
1106000,1093,286
1106000,1008,71
1106000,1003,18.75
1106000,1004,8.04
1106001,1087,0
1106001,1253,45
1106001,1104,0
1106001,1003,19.64
1106001,1093,45
1106001,1079,0
1106001,2000,0
1106001,1258,3.12
1106001,1089,0.32
1106001,1008,71
1106001,1004,8.04
1106001,1175,0
1106001,1162,0
1106001,1257,0
1106001,1110,0
1106001,1005,0
1106002,1003,16.96
1106002,1093,812
1106002,1004,8.04
1106002,1257,8.04
1106002,1089,0.64
1106002,1253,58
1106002,1005,1.79
1106002,1079,0
1106002,1008,71
1106002,1258,2.68
1106003,1003,15.18
1106003,1004,15.18
1106003,1093,62
1106003,1089,0.64
1106003,1253,62
1106003,1008,143
1106003,1005,0.89
1106003,1258,5.36
1106004,1003,17.86
1106004,1087,18
1106004,1253,49
1106004,1093,304
1106004,1258,3.12
1106004,1089,0.64
1106004,1004,8.93
1106004,1008,161
1106005,1087,0
1106005,1079,0
1106005,1162,0
1106005,1110,0
1106005,1258,2.23
1106005,1253,58
1106005,2000,0
1106005,1089,0.32
1106005,1003,18.75
1106005,1008,54
1106005,1005,0
1106005,1093,232
1106005,1004,6.25
1106005,1104,0
1106005,1257,0
1106006,1079,0
1106006,1104,0
1106006,1258,7.14
1106006,1008,223
1106006,1162,0
1106006,1005,0
1106006,1089,0
1106006,1253,54
1106006,1003,14.29
1106006,1087,0
1106006,1004,17.86
1106006,1093,205
1106007,1093,121
1106007,1162,0
1106007,1257,0
1106007,1104,0
1106007,1258,0.89
1106007,1253,54
1106007,1005,1.79
1106007,1008,18
1106007,1092,0
1106007,1110,0
1106007,1003,17.86
1106007,1087,0
1106007,1004,2.23
1106007,1089,0
1106007,1079,0
1106008,1089,0
1106008,1253,54
1106008,1005,2.68
1106008,1008,98
1106008,1104,89
1106008,1162,1.1
1106008,1087,18
1106008,1003,17.86
1106008,1258,0.89
1106008,1004,2.23
1106008,1079,0
1106008,1093,571
1106009,1257,0
1106009,1087,0
1106009,1079,0
1106009,1008,294
1106009,1110,0
1106009,2000,0
1106009,1005,0
1106009,1003,35.29
1106009,1258,11.76
1106009,1089,0
1106009,1253,59
1106009,1162,0
1106009,1004,35.29
1106009,1093,2941
1106010,1089,0.96
1106010,1005,0
1106010,1003,18.75
1106010,1162,0
1106010,1104,0
1106010,1004,16.96
1106010,1093,62
1106010,1258,5.36
1106010,1257,0
1106010,1008,152
1106010,1079,0
1106010,1253,58
1106010,1087,0
1106011,1003,18.75
1106011,1258,5.36
1106011,1253,58
1106011,1004,16.96
1106011,1093,62
1106011,1089,0.96
1106011,1008,152
1106012,1253,58
1106012,1089,0
1106012,1093,393
1106012,1110,0
1106012,1104,179
1106012,1008,143
1106012,1258,6.25
1106012,1257,0
1106012,1005,0
1106012,1162,0
1106012,1004,15.18
1106012,2000,1.79
1106012,1087,18
1106012,1079,0
1106012,1092,0
1106012,1003,14.29
1106013,1087,12
1106013,1258,0.83
1106013,1003,2.92
1106013,1008,71
1106013,1253,15
1106013,1092,62
1106013,1079,2.5
1106013,1005,5.83
1106013,2000,0.42
1106013,1257,0
1106013,1089,0.42
1106013,1004,3.75
1106013,1093,371
1106013,1110,0
1106014,1293,0
1106014,1092,446
1106014,1253,6
1106014,1257,0
1106014,1008,46
1106014,2000,0.83
1106014,1110,0
1106014,1003,2.92
1106014,1004,0.62
1106014,1292,0.21
1106014,1087,12
1106014,1089,0.46
1106014,1005,7.08
1106014,1093,171
1106014,1258,0.42
1106014,1079,1.2
1106015,1253,45
1106015,1092,218
1106015,1110,0
1106015,1004,13.11
1106015,1087,0
1106015,1093,549
1106015,1005,9.02
1106015,2000,0.82
1106015,1079,0
1106015,1257,0
1106015,1008,205
1106015,1003,13.11
1106015,1162,0
1106015,1258,3.28
1106015,1089,0.82
1106015,1104,0
1106016,2000,0
1106016,1003,16.47
1106016,1257,0
1106016,1087,13
1106016,1004,10.59
1106016,1079,0
1106016,1162,0
1106016,1089,1.18
1106016,1092,225
1106016,1110,0
1106016,1258,2.94
1106016,1091,188
1106016,1253,53
1106016,1104,0
1106016,1008,176
1106016,1093,576
1106016,1005,5.88
1106017,1110,0
1106017,1003,16.47
1106017,1104,0
1106017,1079,0
1106017,1005,4.71
1106017,2000,0
1106017,1004,11.76
1106017,1257,0
1106017,1087,0
1106017,1089,1.18
1106017,1092,189
1106017,1093,518
1106017,1008,188
1106017,1258,2.94
1106017,1253,71
1106017,1162,0
1106018,1079,0
1106018,1089,1.37
1106018,2000,0
1106018,1104,0
1106018,1008,178
1106018,1003,16.44
1106018,1087,12
1106018,1162,0
1106018,1092,225
1106018,1004,9.59
1106018,1258,2.74
1106018,1257,0
1106018,1093,575
1106018,1110,0
1106018,1253,55
1106018,1005,5.48
1106019,1258,3.38
1106019,1087,69
1106019,1253,54
1106019,1110,0
1106019,1005,5.41
1106019,1257,0
1106019,1079,0
1106019,1008,216
1106019,1089,1.35
1106019,2000,0
1106019,1104,0
1106019,1093,554
1106019,1004,14.86
1106019,1092,189
1106019,1091,286
1106019,1162,0
1106019,1003,16.22
1106020,1008,220
1106020,2000,1
1106020,1092,200
1106020,1005,13
1106020,1003,14
1106020,1104,0
1106020,1091,245
1106020,1089,2
1106020,1093,590
1106020,1258,3
1106020,1257,0
1106020,1162,0
1106020,1253,35
1106020,1087,18
1106020,1079,0
1106020,1004,13
1106020,1110,0
1106021,1004,16.44
1106021,1003,21.92
1106021,1091,255
1106021,1257,0
1106021,1162,0
1106021,1092,259
1106021,1089,1.37
1106021,1087,0
1106021,1005,5.48
1106021,1258,4.11
1106021,2000,0
1106021,1079,0
1106021,1110,0
1106021,1008,260
1106021,1104,0
1106021,1253,96
1106021,1093,712
1106022,1093,456
1106022,1089,0.88
1106022,1004,15.79
1106022,1092,201
1106022,1005,14.04
1106022,1003,12.28
1106022,1257,0
1106022,2000,0.88
1106022,1110,0
1106022,1253,70
1106022,1079,0.9
1106022,1008,254
1106022,1162,0
1106022,1258,3.95
1106022,1104,0
1106022,1087,0
1106023,1257,0
1106023,1093,865
1106023,1004,14.61
1106023,1110,0
1106023,2000,0
1106023,1089,1.12
1106023,1079,0
1106023,1162,0
1106023,1091,213
1106023,1005,5.62
1106023,1253,73
1106023,1104,0
1106023,1008,213
1106023,1003,14.61
1106023,1087,17
1106023,1258,3.37
1106023,1092,170
1106024,2000,0
1106024,1162,0
1106024,1104,0
1106024,1093,576
1106024,1110,0
1106024,1253,53
1106024,1003,16.47
1106024,1087,13
1106024,1092,225
1106024,1089,1.18
1106024,1258,2.94
1106024,1008,176
1106024,1005,5.88
1106024,1004,10.59
1106024,1257,0
1106024,1079,0
1106025,1253,48
1106025,1104,0
1106025,1004,13.6
1106025,1162,0
1106025,1005,8.8
1106025,1092,218
1106025,1257,0
1106025,1008,208
1106025,1093,552
1106025,2000,0.8
1106025,1087,0
1106025,1089,0.8
1106025,1110,0
1106025,1079,0
1106025,1258,3.2
1106025,1003,13.6
1106026,1092,201
1106026,1162,0
1106026,1257,0
1106026,1079,0
1106026,1003,14.14
1106026,1089,2.02
1106026,1104,0
1106026,1087,18
1106026,1253,35
1106026,1004,13.13
1106026,2000,1.01
1106026,1110,0
1106026,1008,222
1106026,1005,13.13
1106026,1093,596
1106026,1258,3.03
1106027,1110,0
1106027,1003,13.28
1106027,1004,13.28
1106027,1162,0
1106027,1005,14.84
1106027,1089,0.78
1106027,1253,59
1106027,1257,0
1106027,1258,3.12
1106027,2000,0.78
1106027,1087,0
1106027,1104,0
1106027,1093,430
1106027,1008,234
1106027,1079,1.6
1106027,1092,214
1106028,1005,17.33
1106028,1008,200
1106028,1087,31
1106028,1110,0
1106028,1004,8.67
1106028,1104,0
1106028,1093,447
1106028,1253,37
1106028,2000,1.33
1106028,1092,209
1106028,1258,1.67
1106028,1257,0
1106028,1089,1.33
1106028,1162,0
1106028,1079,0
1106028,1003,13.33
1106029,1110,0
1106029,1005,5.88
1106029,1162,0
1106029,1253,53
1106029,1079,0
1106029,1092,225
1106029,1089,1.18
1106029,1104,0
1106029,1008,176
1106029,1258,2.94
1106029,1093,576
1106029,1003,16.47
1106029,1087,13
1106029,2000,0
1106029,1257,0
1106029,1004,10.59
1106030,1079,4
1106030,1092,207
1106030,1008,200
1106030,1003,11
1106030,1253,20
1106030,1093,740
1106030,1087,0
1106030,1005,22
1106030,1258,1.5
1106030,1089,1
1106030,1257,0
1106030,2000,3
1106030,1162,0
1106030,1004,7
1106031,1008,208
1106031,1092,218
1106031,1110,0
1106031,1093,552
1106031,1005,8.8
1106031,1079,0
1106031,2000,0.8
1106031,1162,0
1106031,1253,48
1106031,1257,0
1106031,1258,3.2
1106031,1004,13.6
1106031,1089,0.8
1106031,1003,9.6
1106031,1104,0
1106031,1087,0
1106032,1008,141
1106032,1005,11.76
1106032,1091,198
1106032,1003,10.59
1106032,1110,0
1106032,1004,88.24
1106032,1104,0
1106032,1089,1.18
1106032,1253,24
1106032,1258,1.18
1106032,1087,13
1106032,2000,1.18
1106032,1093,482
1106032,1162,0
1106032,1257,0
1106032,1079,0
1106033,1092,285
1106033,2000,1.06
1106033,1104,0
1106033,1110,0
1106033,1253,48
1106033,1004,12.77
1106033,1093,372
1106033,1162,0
1106033,1008,234
1106033,1003,14.89
1106033,1257,0
1106033,1087,18
1106033,1005,12.77
1106033,1258,3.19
1106033,1089,1.06
1106033,1079,2.1
1106034,1253,75
1106034,1258,0.5
1106034,1087,5
1106034,1257,0
1106034,1092,359
1106034,1162,0
1106034,1008,100
1106034,2000,0
1106034,1079,0
1106034,1003,21
1106034,1004,2
1106034,1093,135
1106034,1005,0
1106034,1089,0
1106035,1104,0
1106035,1087,31
1106035,1162,0
1106035,1003,11.76
1106035,1110,0
1106035,1093,441
1106035,1092,202
1106035,1005,21.57
1106035,1258,1.47
1106035,1079,4.9
1106035,1004,9.8
1106035,1253,25
1106035,2000,2.94
1106035,1089,0.98
1106035,1257,0
1106035,1008,225
1106036,1005,4.71
1106036,1093,518
1106036,1089,1.18
1106036,1104,0
1106036,1258,2.94
1106036,1110,0
1106036,1092,189
1106036,1008,188
1106036,1003,16.47
1106036,1257,0
1106036,1087,0
1106036,1091,246
1106036,1004,11.76
1106036,1162,0
1106036,1079,0
1106036,1253,71
1106036,2000,0
1106037,1091,191
1106037,1089,0.44
1106037,1253,66
1106037,1003,20.35
1106037,1258,0.44
1106037,1162,0
1106037,1005,0
1106037,1087,0
1106037,1092,301
1106037,1079,0
1106037,1293,0
1106037,1093,274
1106037,1104,0
1106037,1292,0.44
1106037,1008,106
1106037,1004,2.21
1106038,1005,9
1106038,1087,0
1106038,1003,13
1106038,2000,1
1106038,1093,550
1106038,1089,1
1106038,1091,214
1106038,1008,210
1106038,1092,218
1106038,1079,0
1106038,1004,13
1106038,1257,0
1106038,1162,0
1106038,1253,45
1106038,1258,3
1106039,1162,0
1106039,1008,208
1106039,1079,0
1106039,1003,13.21
1106039,1258,3.14
1106039,1093,547
1106039,1110,0
1106039,1092,218
1106039,1257,0
1106039,1005,8.81
1106039,2000,0.63
1106039,1104,0
1106039,1253,47
1106039,1087,0
1106039,1089,1.26
1106039,1004,13.21
1106040,1008,214
1106040,2000,0
1106040,1104,0
1106040,1162,0
1106040,1087,17
1106040,1258,3.57
1106040,1089,1.43
1106040,1110,0
1106040,1093,857
1106040,1003,14.29
1106040,1004,14.29
1106040,1092,170
1106040,1079,0
1106040,1257,0
1106040,1253,71
1106040,1005,5.71
1106041,1089,1.83
1106041,1104,0
1106041,1004,13.76
1106041,1253,46
1106041,1093,376
1106041,1257,0
1106041,2000,0.92
1106041,1079,1.8
1106041,1162,0
1106041,1003,14.68
1106041,1258,2.75
1106041,1008,229
1106041,1087,18
1106041,1092,288
1106041,1005,12.84
1106041,1110,0
1106042,1087,0
1106042,1005,1
1106042,1089,1
1106042,1257,0
1106042,1004,1.5
1106042,1008,100
1106042,1162,0
1106042,2000,0
1106042,1092,311
1106042,1003,22
1106042,1093,340
1106042,1258,0
1106042,1253,70
1106042,1091,281
1106042,1079,0
1106043,1093,290
1106043,1087,9
1106043,1008,100
1106043,1079,0
1106043,1257,0
1106043,1258,0
1106043,1003,19
1106043,1253,60
1106043,1162,0
1106043,1092,401
1106043,1004,2
1106043,2000,0
1106043,1089,0
1106043,1005,0
1106044,1004,10.96
1106044,1092,189
1106044,1003,16.44
1106044,1008,192
1106044,1005,4.11
1106044,1258,3.42
1106044,1104,0
1106044,1253,68
1106044,1110,0
1106044,1089,0.49
1106044,1079,0
1106044,1087,0
1106044,2000,0
1106044,1257,0
1106044,1091,189
1106044,1162,0
1106044,1093,521
1106045,1253,76
1106045,1008,188
1106045,1093,647
1106045,1257,0
1106045,1087,0
1106045,1162,0
1106045,1258,3.53
1106045,1092,245
1106045,1003,15.29
1106045,1004,14.12
1106045,1005,0
1106045,1079,0
1106045,1104,0
1106045,1110,0
1106045,2000,0
1106045,1089,1.18
1106046,1092,298
1106046,1253,71
1106046,1079,0
1106046,1005,1.1
1106046,1093,670
1106046,1257,0
1106046,1004,10.99
1106046,2000,2.2
1106046,1162,0
1106046,1089,2.2
1106046,1104,0
1106046,1008,176
1106046,1003,19.78
1106046,1258,2.2
1106046,1110,0
1106046,1087,0
1106047,1004,2
1106047,1258,0.5
1106047,1003,20
1106047,1257,0
1106047,1079,0
1106047,1162,0
1106047,1089,1
1106047,1087,24
1106047,1253,60
1106047,1008,120
1106047,1005,5
1106047,1092,321
1106047,1093,820
1106047,2000,1
1106048,1253,47
1106048,1257,0
1106048,1104,0
1106048,1079,0
1106048,1258,2.94
1106048,1093,553
1106048,1003,12.94
1106048,1087,0
1106048,1008,212
1106048,1004,12.94
1106048,1089,1.18
1106048,1162,0
1106048,1005,8.24
1106048,1110,0
1106048,1092,218
1106048,2000,1.18
1106049,1004,14
1106049,1257,0
1106049,1258,3.5
1106049,1253,105
1106049,2000,0
1106049,1079,0
1106049,1092,165
1106049,1089,1
1106049,1162,0
1106049,1008,200
1106049,1005,2
1106049,1093,540
1106049,1087,14
1106049,1003,17
1106050,1089,2.02
1106050,1087,18
1106050,1093,596
1106050,1104,0
1106050,1110,0
1106050,1079,0
1106050,1092,201
1106050,1008,222
1106050,1257,0
1106050,1253,35
1106050,1005,13.13
1106050,1258,3.03
1106050,1004,13.13
1106050,1003,14.14
1106050,2000,1.01
1106050,1162,0
1106051,1008,219
1106051,1003,15.07
1106051,1004,12.33
1106051,1092,197
1106051,1087,19
1106051,1079,1.4
1106051,1258,2.74
1106051,1093,986
1106051,1005,10.96
1106051,1257,0
1106051,1110,0
1106051,1104,0
1106051,1089,1.37
1106051,1253,68
1106051,1162,0
1106051,1091,221
1106051,2000,1.37
1106052,1258,3.26
1106052,1257,0
1106052,1003,14.13
1106052,1162,0
1106052,1110,0
1106052,1092,165
1106052,2000,0
1106052,1008,250
1106052,1093,565
1106052,1087,41
1106052,1089,1.09
1106052,1079,2.2
1106052,1253,38
1106052,1005,14.13
1106052,1004,14.13
1106052,1104,0
1106053,1089,1
1106053,1087,21
1106053,1253,45
1106053,1005,14
1106053,1257,0
1106053,1162,0
1106053,1092,233
1106053,1003,15
1106053,1258,1.5
1106053,1093,550
1106053,1008,190
1106053,1004,9
1106053,2000,2
1106054,1004,0.88
1106054,1089,0
1106054,1005,0
1106054,2000,0
1106054,1257,0
1106054,1079,0
1106054,1104,0
1106054,1110,0
1106054,1087,4
1106054,1253,50
1106054,1003,20
1106054,1162,0
1106054,1258,0.29
1106054,1093,400
1106054,1008,82
1106055,1003,11.34
1106055,1079,0
1106055,2000,8.25
1106055,1253,31
1106055,1092,206
1106055,1004,9.28
1106055,1089,1.03
1106055,1257,0
1106055,1104,0
1106055,1005,21.65
1106055,1162,0
1106055,1110,0
1106055,1258,1.55
1106055,1093,742
1106055,1008,216
1106055,1087,26
1106056,1093,518
1106056,1008,188
1106056,1104,0
1106056,1092,189
1106056,1089,1.18
1106056,1258,2.94
1106056,1079,0
1106056,1110,0
1106056,1257,0
1106056,1004,11.76
1106056,1087,0
1106056,2000,0
1106056,1162,0
1106056,1253,71
1106056,1005,4.71
1106056,1003,16.47
1106057,1257,0
1106057,1005,13.48
1106057,1093,382
1106057,1258,2.81
1106057,1008,236
1106057,1004,13.48
1106057,1110,0
1106057,1253,45
1106057,1079,2.2
1106057,1089,1.12
1106057,1003,14.61
1106057,1104,0
1106057,1092,288
1106057,1087,19
1106057,2000,1.12
1106057,1162,0
1106058,1089,1
1106058,1004,10
1106058,1253,40
1106058,1008,210
1106058,2000,0
1106058,1258,2
1106058,1079,1
1106058,1005,13
1106058,1087,0
1106058,1162,0
1106058,1003,15
1106058,1093,590
1106058,1257,0
1106058,1092,241
1106059,1005,3.53
1106059,2000,0
1106059,1092,466
1106059,1089,0.42
1106059,1258,3.53
1106059,1004,10.59
1106059,1110,0
1106059,1093,388
1106059,1008,188
1106059,1104,0
1106059,1087,0
1106059,1253,82
1106059,1003,17.65
1106059,1162,0
1106059,1079,0
1106059,1257,0
1106060,1293,3.85
1106060,1165,1
1106060,1257,0
1106060,2000,3.85
1106060,1292,7.69
1106060,1089,3.85
1106060,1093,846
1106060,1005,69.23
1106060,1186,135
1106060,1253,19
1106060,1087,115
1106060,1258,3.85
1106060,1110,0
1106060,1092,115
1106060,1003,11.54
1106060,1008,462
1106060,1190,269
1106060,1004,15.38
1106060,1079,3.8
1106061,1089,2.14
1106061,1079,0
1106061,1004,28.57
1106061,1258,16.07
1106061,1257,0
1106061,2000,35.71
1106061,1003,7.14
1106061,1092,107
1106061,1087,36
1106061,1110,0
1106061,1005,67.86
1106061,1093,714
1106061,1008,571
1106061,1253,89
1106062,1087,71
1106062,1089,0.71
1106062,1253,0
1106062,1005,67.86
1106062,2000,60.71
1106062,1004,17.86
1106062,1092,393
1106062,1003,3.57
1106062,1257,0
1106062,1093,54
1106062,1008,429
1106062,1079,3.6
1106062,1110,0
1106062,1258,17.86
1106063,1089,0.08
1106063,1253,0
1106063,1087,4
1106063,1258,0
1106063,1003,0
1106063,2000,6.67
1106063,1008,29
1106063,1092,8
1106063,1175,0.083
1106063,1005,7.08
1106063,1162,4.2
1106063,1093,8
1106063,1257,0
1106063,1110,0
1106063,1004,0
1106063,1079,0
1106063,1178,0.1
1106064,1003,2.5
1106064,1253,0
1106064,1079,7.5
1106064,1004,0
1106064,1258,0
1106064,1005,65
1106064,1110,0
1106064,1008,250
1106064,1087,50
1106064,1093,0
1106064,1257,0
1106064,2000,37.5
1106064,1092,725
1106064,1089,1
1106065,1089,0
1106065,1162,0
1106065,1005,0
1106065,1258,16.67
1106065,2000,0
1106065,1093,2190
1106065,1104,0
1106065,1079,0
1106065,1004,47.62
1106065,1253,71
1106065,1087,0
1106065,1008,571
1106065,1003,38.1
1106065,1257,0
1106066,1087,50
1106066,1092,750
1106066,1093,25
1106066,1110,0
1106066,1005,77.5
1106066,1257,0
1106066,1258,0
1106066,1253,0
1106066,1003,2.5
1106066,1008,300
1106066,2000,65
1106066,1004,0
1106066,1089,1.75
1106066,1079,5
1106067,1079,0
1106067,1253,71
1106067,1003,38.1
1106067,1162,0
1106067,1005,0
1106067,1004,47.62
1106067,2000,0
1106067,1257,0
1106067,1093,2190
1106067,1258,16.67
1106067,1008,571
1106067,1104,0
1106067,1089,0
1106067,1087,0
1106068,1253,0
1106068,1110,0
1106068,1257,0
1106068,1093,50
1106068,1004,20
1106068,1003,3.33
1106068,1005,70
1106068,1008,433
1106068,1092,400
1106068,1258,16.67
1106068,2000,60
1106068,1089,1
1106068,1087,100
1106068,1079,3.3
1106069,1087,50
1106069,1005,77.5
1106069,1004,0
1106069,1258,0
1106069,1110,0
1106069,1089,1.75
1106069,1257,0
1106069,1079,5
1106069,1093,25
1106069,2000,72.5
1106069,1008,300
1106069,1092,775
1106069,1253,0
1106069,1003,2.5
1106070,1008,205
1106070,1003,14.29
1106070,1258,5.36
1106070,1162,3.2
1106070,1089,1.29
1106070,1104,0
1106070,1110,0
1106070,1093,571
1106070,1004,15.18
1106070,1253,58
1106070,1079,0
1106070,1087,18
1106070,1005,1.79
1106071,1110,0
1106071,1257,0
1106071,1253,0
1106071,1258,16.67
1106071,1004,20
1106071,1005,66.67
1106071,1003,6.67
1106071,1089,4.33
1106071,1092,567
1106071,1087,100
1106071,1093,67
1106071,1079,3.3
1106071,1008,433
1106071,2000,53.33
1106072,1257,0
1106072,1079,5.3
1106072,1092,737
1106072,1087,53
1106072,2000,63.16
1106072,1089,1.84
1106072,1005,78.95
1106072,1258,0
1106072,1253,0
1106072,1003,2.63
1106072,1110,0
1106072,1093,26
1106072,1004,0
1106072,1008,316
1106073,1005,4.64
1106073,1087,4
1106073,1003,0
1106073,1162,4.2
1106073,1101,0
1106073,1004,0
1106073,1089,0.04
1106073,1110,0
1106073,1008,19
1106073,1253,0
1106073,1079,0
1106073,1257,0
1106073,1093,21
1106073,1092,63
1106073,1090,4
1106073,1258,0
1106073,2000,4.22
1106074,1110,0
1106074,1003,2.5
1106074,2000,72.5
1106074,1253,0
1106074,1008,300
1106074,1257,0
1106074,1258,0
1106074,1004,0
1106074,1005,80
1106074,1093,25
1106074,1092,775
1106074,1079,5
1106074,1089,1.75
1106074,1087,50
1106075,1167,1.852
1106075,1257,0
1106075,1089,5.19
1106075,2000,33.33
1106075,1258,11.11
1106075,1079,3.7
1106075,1110,0
1106075,1004,25.93
1106075,1087,37
1106075,1253,0
1106075,1003,3.7
1106075,1092,296
1106075,1008,444
1106075,1093,222
1106075,1005,59.26
1106076,1092,1200000
1106076,1253,0
1106076,1003,2.5
1106076,1079,7.5
1106076,1004,0
1106076,1110,0
1106076,1008,250
1106076,1257,0
1106076,1093,0
1106076,1089,2
1106076,1258,0
1106076,1005,55
1106076,1087,75
1106076,2000,35
1106077,1079,5
1106077,1092,750
1106077,1004,0
1106077,1087,50
1106077,1008,300
1106077,1110,0
1106077,2000,65
1106077,1253,0
1106077,1093,25
1106077,1257,0
1106077,1003,2.5
1106077,1258,0
1106077,1089,1.75
1106077,1005,77.5
1106078,1004,0
1106078,1110,0
1106078,1257,0
1106078,1092,714
1106078,1008,321
1106078,1003,0
1106078,1093,0
1106078,1087,71
1106078,2000,64.29
1106078,1258,0
1106078,1079,7.1
1106078,1005,78.57
1106078,1253,0
1106078,1089,1.43
1106079,1253,22
1106079,1162,0
1106079,2000,13.04
1106079,1258,6.52
1106079,1005,60.87
1106079,1104,870
1106079,1257,0
1106079,1093,152
1106079,1089,6.26
1106079,1004,17.39
1106079,1008,435
1106079,1079,0
1106079,1087,0
1106079,1003,4.35
1106080,1008,64
1106080,1004,0
1106080,1257,0
1106080,1087,21
1106080,1079,1.4
1106080,2000,12.14
1106080,1253,0
1106080,1092,171
1106080,1093,0
1106080,1005,15
1106080,1110,0
1106080,1258,0
1106080,1003,0.71
1106080,1089,28.57
1106080,1162,32.1
1106081,1003,16.67
1106081,1162,0
1106081,1257,0
1106081,1093,0
1106081,1104,0
1106081,1087,67
1106081,1008,667
1106081,1079,6.7
1106081,1253,0
1106081,2000,3.33
1106081,1258,6.67
1106081,1005,13.33
1106081,1089,2.4
1106081,1004,66.67
1106083,1003,6.41
1106083,2000,2.56
1106083,1089,1.85
1106083,1079,6.4
1106083,1257,0
1106083,1004,6.41
1106083,1104,3205
1106083,1162,0
1106083,1087,51
1106083,1005,28.21
1106083,1008,192
1106083,1093,308
1106083,1258,0
1106083,1253,0
1106084,1003,2.17
1106084,1104,0
1106084,1162,0
1106084,1087,0
1106084,1005,33.14
1106084,1008,166
1106084,1079,8.3
1106084,1093,5166
1106084,1257,0
1106084,1089,4.11
1106084,1258,0
1106084,1004,0.4
1106084,2000,16.57
1106084,1253,0
1106085,1005,53.84
1106085,1104,0
1106085,1004,0.39
1106085,2000,46.13
1106085,1258,0
1106085,1079,7.2
1106085,1089,1.08
1106085,1162,0
1106085,1008,231
1106085,1093,1844
1106085,1253,0
1106085,1003,1.08
1106085,1257,0
1106085,1087,0
1106086,1089,3.59
1106086,1003,16.64
1106086,1087,67
1106086,1253,0
1106086,1093,0
1106086,1257,0
1106086,1079,6.7
1106086,1005,19.97
1106086,1162,0
1106086,1004,59.9
1106086,1258,6.66
1106086,1104,0
1106086,2000,3.33
1106086,1008,626
1106087,1008,536
1106087,1258,1.79
1106087,1004,32.14
1106087,1089,1.43
1106087,1092,1143
1106087,1093,411
1106087,1257,0
1106087,2000,7.14
1106087,1003,3.57
1106087,1253,0
1106087,1110,0
1106087,1005,57.14
1106087,1079,10.7
1106087,1087,107
1106088,1087,143
1106088,1162,0
1106088,2000,0
1106088,1093,321
1106088,1258,1.79
1106088,1257,0
1106088,1089,2.57
1106088,1005,53.57
